Question,Country,Age,Frequency of Use,Tech Knowledge,Facebook Users and Non-users,Answer,Total
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,35-44 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,"No, I wouldn’t pay anything",17
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,35-44 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Not sure,11
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,35-44 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,"Yes, I’d pay more than $10 per month",1
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,35-44 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,"Yes, I’d pay up to $10 per month",3
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,35-44 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,"No, I wouldn’t pay anything",9
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,35-44 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,"Yes, I’d pay up to $10 per month",2
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,35-44 years old,Not on Facebook,Luddite:  Technology scares me! I only use it when I have to.,Non-user,"No, I wouldn’t pay anything",1
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,35-44 years old,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,"No, I wouldn’t pay anything",14
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,35-44 years old,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,Not sure,2
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,35-44 years old,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,"Yes, I’d pay up to $10 per month",4
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,35-44 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,"No, I wouldn’t pay anything",21
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,35-44 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,Not sure,10
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,35-44 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,"Yes, I’d pay up to $10 per month",3
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,35-44 years old,Occasional User,Average User:  I know enough to get by.,User,"No, I wouldn’t pay anything",12
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,35-44 years old,Occasional User,Average User:  I know enough to get by.,User,Not sure,5
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,35-44 years old,Occasional User,Average User:  I know enough to get by.,User,"Yes, I’d pay up to $10 per month",4
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,35-44 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,"No, I wouldn’t pay anything",17
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,35-44 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Not sure,4
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,35-44 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,"Yes, I’d pay more than $10 per month",2
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,35-44 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,"Yes, I’d pay up to $10 per month",6
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,35-44 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,"No, I wouldn’t pay anything",28
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,35-44 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Not sure,12
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,35-44 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,"Yes, I’d pay up to $10 per month",4
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,45-54 years old,Constant User,Average User:  I know enough to get by.,User,"No, I wouldn’t pay anything",2
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,45-54 years old,Constant User,Average User:  I know enough to get by.,User,"Yes, I’d pay up to $10 per month",3
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,45-54 years old,Constant User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,"No, I wouldn’t pay anything",2
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,45-54 years old,Constant User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,"Yes, I’d pay more than $10 per month",1
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,45-54 years old,Constant User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,"Yes, I’d pay up to $10 per month",2
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,45-54 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,"No, I wouldn’t pay anything",10
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,45-54 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Not sure,8
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,45-54 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,"Yes, I’d pay more than $10 per month",1
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,45-54 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,"Yes, I’d pay up to $10 per month",2
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,45-54 years old,Daily User,Average User:  I know enough to get by.,User,"No, I wouldn’t pay anything",30
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,45-54 years old,Daily User,Average User:  I know enough to get by.,User,Not sure,19
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,45-54 years old,Daily User,Average User:  I know enough to get by.,User,"Yes, I’d pay up to $10 per month",6
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,45-54 years old,Daily User,Luddite:  Technology scares me! I only use it when I have to.,User,"No, I wouldn’t pay anything",4
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,45-54 years old,Daily User,Luddite:  Technology scares me! I only use it when I have to.,User,Not sure,1
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,45-54 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,"No, I wouldn’t pay anything",3
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,45-54 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Not sure,3
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,45-54 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,"Yes, I’d pay more than $10 per month",1
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,45-54 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,"Yes, I’d pay up to $10 per month",3
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,45-54 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,"No, I wouldn’t pay anything",24
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,45-54 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Not sure,12
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,45-54 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,"Yes, I’d pay up to $10 per month",6
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,45-54 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,"No, I wouldn’t pay anything",11
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,45-54 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,Not sure,6
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,45-54 years old,Not on Facebook,Luddite:  Technology scares me! I only use it when I have to.,Non-user,"No, I wouldn’t pay anything",3
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,45-54 years old,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,"No, I wouldn’t pay anything",11
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,45-54 years old,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,Not sure,2
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,45-54 years old,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,"Yes, I’d pay up to $10 per month",3
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,45-54 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,"No, I wouldn’t pay anything",32
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,45-54 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,Not sure,8
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,45-54 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,"Yes, I’d pay up to $10 per month",3
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,45-54 years old,Occasional User,Average User:  I know enough to get by.,User,"No, I wouldn’t pay anything",24
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,45-54 years old,Occasional User,Average User:  I know enough to get by.,User,Not sure,11
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,45-54 years old,Occasional User,Average User:  I know enough to get by.,User,"Yes, I’d pay up to $10 per month",5
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,45-54 years old,Occasional User,Luddite:  Technology scares me! I only use it when I have to.,User,"No, I wouldn’t pay anything",3
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,45-54 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,"No, I wouldn’t pay anything",9
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,45-54 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Not sure,3
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,45-54 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,"Yes, I’d pay up to $10 per month",2
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,45-54 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,"No, I wouldn’t pay anything",35
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,45-54 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Not sure,15
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,45-54 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,"Yes, I’d pay up to $10 per month",5
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,55-64 years old,Constant User,Average User:  I know enough to get by.,User,"No, I wouldn’t pay anything",21
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,55-64 years old,Constant User,Average User:  I know enough to get by.,User,Not sure,9
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,55-64 years old,Constant User,Average User:  I know enough to get by.,User,"Yes, I’d pay up to $10 per month",8
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,55-64 years old,Constant User,Luddite:  Technology scares me! I only use it when I have to.,User,"Yes, I’d pay up to $10 per month",1
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,55-64 years old,Constant User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,"No, I wouldn’t pay anything",4
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,55-64 years old,Constant User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,"Yes, I’d pay up to $10 per month",3
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,55-64 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,"No, I wouldn’t pay anything",4
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,55-64 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Not sure,7
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,55-64 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,"Yes, I’d pay up to $10 per month",2
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,55-64 years old,Daily User,Average User:  I know enough to get by.,User,"No, I wouldn’t pay anything",85
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,55-64 years old,Daily User,Average User:  I know enough to get by.,User,Not sure,44
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,55-64 years old,Daily User,Average User:  I know enough to get by.,User,"Yes, I’d pay more than $10 per month",1
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,55-64 years old,Daily User,Average User:  I know enough to get by.,User,"Yes, I’d pay up to $10 per month",25
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,55-64 years old,Daily User,Luddite:  Technology scares me! I only use it when I have to.,User,"No, I wouldn’t pay anything",2
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,55-64 years old,Daily User,Luddite:  Technology scares me! I only use it when I have to.,User,Not sure,2
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,55-64 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,"No, I wouldn’t pay anything",2
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,55-64 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,"Yes, I’d pay up to $10 per month",1
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,55-64 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,"No, I wouldn’t pay anything",41
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,55-64 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Not sure,18
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,55-64 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,"Yes, I’d pay up to $10 per month",13
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,55-64 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,"No, I wouldn’t pay anything",69
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,55-64 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,Not sure,28
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,55-64 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,"Yes, I’d pay more than $10 per month",2
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,55-64 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,"Yes, I’d pay up to $10 per month",5
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,55-64 years old,Not on Facebook,Luddite:  Technology scares me! I only use it when I have to.,Non-user,"No, I wouldn’t pay anything",2
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,55-64 years old,Not on Facebook,Luddite:  Technology scares me! I only use it when I have to.,Non-user,Not sure,1
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,55-64 years old,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,"No, I wouldn’t pay anything",13
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,55-64 years old,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,Not sure,2
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,55-64 years old,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,"Yes, I’d pay more than $10 per month",1
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,55-64 years old,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,"Yes, I’d pay up to $10 per month",1
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,55-64 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,"No, I wouldn’t pay anything",59
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,55-64 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,Not sure,18
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,55-64 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,"Yes, I’d pay more than $10 per month",1
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,55-64 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,"Yes, I’d pay up to $10 per month",3
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,55-64 years old,Occasional User,Average User:  I know enough to get by.,User,"No, I wouldn’t pay anything",60
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,55-64 years old,Occasional User,Average User:  I know enough to get by.,User,Not sure,27
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,55-64 years old,Occasional User,Average User:  I know enough to get by.,User,"Yes, I’d pay more than $10 per month",2
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,55-64 years old,Occasional User,Average User:  I know enough to get by.,User,"Yes, I’d pay up to $10 per month",14
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,55-64 years old,Occasional User,Luddite:  Technology scares me! I only use it when I have to.,User,"No, I wouldn’t pay anything",5
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,55-64 years old,Occasional User,Luddite:  Technology scares me! I only use it when I have to.,User,Not sure,3
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,55-64 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,"No, I wouldn’t pay anything",4
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,55-64 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Not sure,2
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,55-64 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,"Yes, I’d pay up to $10 per month",1
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,55-64 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,"No, I wouldn’t pay anything",49
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,55-64 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Not sure,24
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,55-64 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,"Yes, I’d pay more than $10 per month",2
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,55-64 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,"Yes, I’d pay up to $10 per month",11
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,65-74 years old,Constant User,Average User:  I know enough to get by.,User,"No, I wouldn’t pay anything",22
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,65-74 years old,Constant User,Average User:  I know enough to get by.,User,Not sure,13
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,65-74 years old,Constant User,Average User:  I know enough to get by.,User,"Yes, I’d pay more than $10 per month",1
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,65-74 years old,Constant User,Average User:  I know enough to get by.,User,"Yes, I’d pay up to $10 per month",7
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,65-74 years old,Constant User,Luddite:  Technology scares me! I only use it when I have to.,User,"No, I wouldn’t pay anything",2
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,65-74 years old,Constant User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Not sure,1
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,65-74 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,"No, I wouldn’t pay anything",3
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,65-74 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Not sure,3
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,65-74 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,"Yes, I’d pay up to $10 per month",5
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,65-74 years old,Daily User,Average User:  I know enough to get by.,User,"No, I wouldn’t pay anything",126
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,65-74 years old,Daily User,Average User:  I know enough to get by.,User,Not sure,76
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,65-74 years old,Daily User,Average User:  I know enough to get by.,User,"Yes, I’d pay more than $10 per month",3
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,65-74 years old,Daily User,Average User:  I know enough to get by.,User,"Yes, I’d pay up to $10 per month",37
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,65-74 years old,Daily User,Luddite:  Technology scares me! I only use it when I have to.,User,"No, I wouldn’t pay anything",9
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,65-74 years old,Daily User,Luddite:  Technology scares me! I only use it when I have to.,User,Not sure,1
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,65-74 years old,Daily User,Luddite:  Technology scares me! I only use it when I have to.,User,"Yes, I’d pay up to $10 per month",1
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,65-74 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,"No, I wouldn’t pay anything",2
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,65-74 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Not sure,1
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,65-74 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,"No, I wouldn’t pay anything",54
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,65-74 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Not sure,20
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,65-74 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,"Yes, I’d pay more than $10 per month",1
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,65-74 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,"Yes, I’d pay up to $10 per month",19
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,65-74 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,"No, I wouldn’t pay anything",137
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,65-74 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,Not sure,40
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,65-74 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,"Yes, I’d pay up to $10 per month",5
